2025-08-03 11:14:38,161 | INFO     | services.notion_client | 0 cours mis à jour depuis 2025-08-03T07:12:33.048491+00:00
2025-08-03 11:14:38,161 | INFO     | services.data_manager | 0 cours mis à jour depuis la dernière sync
2025-08-03 11:14:38,978 | INFO     | __main__ | Changement d'écran vers : colleges
2025-08-03 11:14:39,122 | INFO     | httpx | HTTP Request: POST https://api.notion.com/v1/databases/215b9fc3-1e69-80e3-979e-f0053a3bea4d/query "HTTP/1.1 200 OK"
2025-08-03 11:14:39,123 | INFO     | services.notion_client | 17 UE récupérées depuis Notion
2025-08-03 11:14:52,492 | INFO     | __main__ | Changement d'écran vers : tous_les_semestres
2025-08-03 11:14:52,622 | INFO     | __main__ | Affichage du semestre all
2025-08-03 11:15:38,311 | INFO     | root | 

--- Nouvelle session Notionator --- 2025-08-03 11:15:38 ---


2025-08-03 11:15:38,382 | INFO     | __main__ | === Lancement de Notionator ===
2025-08-03 11:15:38,456 | INFO     | __main__ | Application démarrée
2025-08-03 11:15:38,673 | INFO     | services.notion_client | Client Notion initialisé
2025-08-03 11:15:38,675 | INFO     | __main__ | Chargement cache local : 0.22 sec
2025-08-03 11:15:39,249 | INFO     | __main__ | Initialisation UI : 0.57 sec
2025-08-03 11:15:39,262 | INFO     | __main__ | Temps total d'ouverture : 0.88 sec
2025-08-03 11:15:40,820 | INFO     | httpx | HTTP Request: POST https://api.notion.com/v1/databases/215b9fc3-1e69-80b5-9514-ccef8de8e30e/query "HTTP/1.1 200 OK"
2025-08-03 11:15:40,821 | INFO     | services.notion_client | 0 cours mis à jour depuis 2025-08-03T07:14:39.124051+00:00
2025-08-03 11:15:40,821 | INFO     | services.data_manager | 0 cours mis à jour depuis la dernière sync
2025-08-03 11:15:41,668 | INFO     | httpx | HTTP Request: POST https://api.notion.com/v1/databases/215b9fc3-1e69-80e3-979e-f0053a3bea4d/query "HTTP/1.1 200 OK"
2025-08-03 11:15:41,669 | INFO     | services.notion_client | 17 UE récupérées depuis Notion
2025-08-03 11:15:42,210 | INFO     | __main__ | Changement d'écran vers : tous_les_semestres
2025-08-03 11:15:42,225 | INFO     | __main__ | Affichage du semestre all
